,0,1,2,3,4,5,6
PWY-5656,3.249074098913585e-14,0.24615771208690324,0.00020840907159734126,0.00023100289284791394,0.0,0.0002648087153139418,0.0
PWY-5659,0.31679091995140973,0.49785852608884296,1.4062655416066843,0.003123605413040722,0.4944132645610538,0.0,0.8148442636077425
PWY-5667,2.6953506108226692,0.6812714841399389,2.0811739959671405,9.700580637294877e-07,2.3481872108159265e-09,0.7936654521861635,1.8502649973331655
PWY-5675,0.0005058932524363031,0.7134016641881025,0.0,0.0027240397806167823,0.0,0.0004599124804059397,0.0
PWY-5676,0.007043370575876914,0.29265831364755857,0.11374114613360246,0.0,0.0,1.6180587134355424e-11,0.9192227386179497
PWY-5677,0.0,0.005155920328637889,0.01442134232363178,0.0,0.0,0.0,0.020442659677959562
PWY-5686,4.798277239343347,1.1730592328934248e-11,0.7626917913800093,2.064962380281317,0.3304663017635209,3.4487463117014903,0.00013657948324003009
PWY-5690,0.38354874674665007,0.6209764356340947,2.01856906112699e-06,0.0,0.05597947387720267,0.0,0.11567004498205079
PWY-5692,0.0,0.03711560174214623,0.0,0.0,0.0,0.0,0.0
PWY-5695,2.90125549455457,0.6698989331146847,2.0447720339163955,0.46248066285796885,0.8589007665316732,3.181420946289207,0.00042143319202506016
PWY-5705,0.0,0.11195967156880775,0.0,0.0,0.0,0.0,0.0
PWY-5723,0.0036074969760629075,1.1175221376044848,0.0011376794106461934,0.00011659016135068934,0.0,0.00437504812626756,0.0
PWY-5724,0.0,5.9501488123722694e-05,0.0,0.0,0.00040955853651207297,0.0,0.0
PWY-5741,0.0,0.0,0.0,0.0,0.00010711789335739575,0.0,0.0
PWY-5747,0.0,0.27905105916518347,0.0,0.0,0.0,0.0,0.0
PWY-5751,0.0,0.0001918862376505263,0.0,9.168611356736191e-05,0.0,0.0,9.066697006339654e-05
PWY-5754,0.0,0.002826828339970512,0.0,0.0005441412617397546,0.0,0.0,0.0
PWY-5757,1.1684126964333375e-05,0.0,0.0,0.0,0.0,0.0,1.583074670272084e-07
PWY-5791,0.0,0.5221268456371375,0.05412516338385991,0.0020800304205120315,0.21872054802518617,0.0,0.0
PWY-5837,0.0,0.5221268456371375,0.05412516338385991,0.0020800304205120315,0.21872054802518617,0.0,0.0
PWY-5838,2.2104322466387475e-12,0.8947130394507643,0.21574632803815297,0.023031164000168552,0.0,0.0,0.019064761655933495
PWY-5840,1.2832026782252985e-05,0.6970042181344591,0.10811862343704977,0.014836545267578584,0.17008754733105788,0.0,0.020375018956645997
PWY-5845,0.0,0.725500368203844,0.13732924233030694,0.010685349867362182,0.0,0.0,9.886321044172414e-13
PWY-5850,0.0,0.703978254050231,1.1515001903436114e-10,0.0,0.0,0.0,0.0
PWY-5855,0.0,0.1628494923235251,0.0,0.0,1.4179610735700988e-10,0.0,0.0
PWY-5856,0.0,0.1628494923235251,0.0,0.0,1.4179610735669615e-10,0.0,0.0
PWY-5857,0.0,0.1628494923235251,0.0,0.0,1.4179610735690644e-10,0.0,0.0
PWY-5860,0.0,0.5682960249722798,0.0,0.0,0.0,0.0,0.0
PWY-5861,4.3142737456267624e-14,0.7689708210051918,0.14408512162354092,0.024169769635294373,0.0,0.0,0.0068846407280473
PWY-5862,0.0,0.6003713316923354,0.08911595219135911,0.008762979779314414,0.0,0.0,0.0
PWY-5863,0.0,0.43771594602824415,0.06963064861705022,0.0028892263240083184,0.12016456561887644,0.0,0.001008867369541627
PWY-5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5870,0.0,0.0010243287661489532,0.0,0.0,0.0036145506028814737,0.0,0.0
PWY-5871,0.0,0.0007248666564025048,0.0,0.0,0.003856922406067341,0.0,0.0
PWY-5872,0.0,0.0,0.0,0.0,0.003064683091571229,0.0,0.0
PWY-5873,0.0,0.0007248666564025048,0.0,0.0,0.003856922406067341,0.0,0.0
PWY-5896,0.0,0.7037411261767443,7.442167236630276e-11,0.0,0.0,0.0,0.0
PWY-5897,2.0884536119612935e-11,0.8585352278485744,0.1851232571776247,0.029049332160450504,0.193652913063111,0.0,0.003267114073955847
PWY-5898,4.5007304247913186e-11,0.858477747764803,0.18536664846461487,0.029609224315207197,0.1936714073248459,0.0,0.0024819880801884107
PWY-5899,4.2097945034644765e-11,0.8584851395969493,0.1853334558314588,0.029535330866912124,0.1936672808621577,0.0,0.0025883213609041453
PWY-5910,0.0,1.913981936263506e-05,0.0,0.00795290070664562,0.2463207626474563,0.0,0.00017881062807865745
PWY-5913,3.7281374299074466e-14,1.0556042531445222,0.0,1.7573598581694239,0.41303454877270973,1.2530316831964722e-11,0.07059363326183805
PWY-5918,0.0045649205047321355,0.6132132701545827,0.0012263708038584618,0.0033203633091161543,0.25660116713097136,5.199827960863392e-07,0.020349855429184573
PWY-5920,0.0,0.34805474364746225,0.0,0.0,0.02244565153287553,0.0,0.0
PWY-5941,6.757621831656646e-16,0.0,0.8771329873331164,0.1731034837298272,0.02378396764874361,0.0,0.10457744457086471
PWY-5971,1.086694840668907e-07,1.4345521198408344,0.20881317985804518,0.36534774228549155,0.0,0.0,0.4307039734873208
PWY-5973,1.2372038343660834,0.6426471242788903,2.9190879426817213,0.12058382471394402,0.7577756831751695,1.4214176621193124,0.0
PWY-5989,0.0020351025164187147,1.1507059406642468,0.9062041193398371,0.44360408575293947,0.07748142590503326,3.1466720177528736e-14,0.15601642764331006
PWY-5994,0.0,0.0011392714475473773,0.03529884690795061,0.33790364028895115,0.0,0.0,0.043804272720038805
PWY-6071,0.0,0.02646178942452601,0.0,0.0,0.0,0.0,0.0
PWY-6098,0.0,0.0,0.0,0.0,0.00010017041932984069,5.802969431140712e-07,0.0
PWY-6107,0.0,0.0016203139071900017,0.0,0.0,0.0009072841237036604,0.0,0.0
PWY-6113,1.5778729461449322e-09,0.9278559255445328,0.05131099395144944,0.21113525945897035,0.0,0.0,0.4151568014539497
PWY-6121,3.4035710826963252,0.3437715975216947,1.5291638985287201,1.6202268505025035,0.8518587910203014,1.0087877018327185,0.7283534384281438
PWY-6122,3.8121082530687835,0.2760397990979179,0.5887501024862549,1.948726176892127,0.7273146788438735,3.302915599009767,0.21239199260852581
PWY-6123,2.219793887411409,0.18462276870504554,2.5873913648512326,0.9128662700137243,1.0008652245031806,0.3869308705371273,0.5554898873992521
PWY-6124,2.071868903470429,0.09191547475328493,2.728496923870581,0.795372529832146,1.0022757343338273,0.05569477808141293,0.5769455373688345
PWY-6125,1.0284770802854573,0.46551581323388624,2.374049592905126,0.3882830609471322,1.5607036711457964,0.6651286184642771,1.4885954712496545e-10
PWY-6126,2.2919963089289923,0.5899960797434893,1.872441721879998,0.763233310268762,1.1636318833285162,0.747837163144964,0.7256436468876499
PWY-6138,0.0,0.0008873292065234509,2.2677957473672386e-05,0.0,0.00010729041472913452,0.0,0.001336559537896726
PWY-6143,7.025268704057888e-10,0.0,0.10618793474891404,0.0,0.0,0.0,0.002224799225139886
PWY-6145,1.0697050502670137e-08,0.0,0.0,0.0,0.002068548746201324,0.0015441523030194752,0.0
PWY-6147,0.31422555320083917,0.2753288928040012,1.9799257401895154,0.10014185174386636,0.5398122247255004,3.386990794735304,1.23673737583375e-09
PWY-6148,0.0,5.290282377524609e-06,0.0,0.0,0.0001065562497787727,0.0,2.306544818315354e-05
PWY-6151,3.8857337599314237,2.758682591602782e-05,8.477576116987015e-09,2.1723829781981916,0.7223562469876446,3.619278422527024,0.034542260693463625
PWY-6163,3.473126179644686,0.2580103650379916,1.509013841962806,1.169514792420729,0.5290412780637233,1.4147347495871245,1.5825250409646747
PWY-6165,0.0026441806049869888,0.00726782629837563,0.0,0.0,0.0,0.0,0.014989846463856597
PWY-6167,0.0,0.0,0.0,0.0,0.0,0.0,0.11538367971542383
PWY-6168,1.7417301200036528,0.2692646360314548,1.8329453492322616,4.506466715749104e-15,0.20696698275993167,0.8337162687827415,1.2152458643847774
PWY-6174,0.0,0.0,0.0,0.0,0.004480930335093571,0.0,0.003265908527376174
PWY-6182,0.0,0.06359590905514888,0.0,0.0,0.0,0.0,0.0
PWY-6185,0.0,0.08093641324815086,0.0,0.0,0.0,0.0,0.0
PWY-621,0.13523355152851424,0.4729673984848716,0.6943711703230441,0.8182656867452431,0.8944544782749635,0.0,0.9382448627254704
PWY-6210,0.0,0.005472224206324697,0.0,0.0,0.0,0.0,0.0
PWY-6215,0.0,0.007456929376621787,0.0,0.0,0.0,0.0,0.0
PWY-622,0.0,0.016242664534707574,0.0,1.30804138746757,0.0,0.0,6.97023830031869e-08
PWY-6263,0.05558351457966245,0.0,0.06280205410823946,0.0,0.0,0.0,0.0
PWY-6269,0.0,0.0076720843446769485,0.0,0.0,0.0013666307912427167,0.0,0.0
PWY-6270,0.0,0.0,0.0,1.9409706205438753,0.0,0.0,0.08740266948899963
PWY-6277,3.82089991368426,0.2752108083691158,0.5862108687517245,1.9521471873723824,0.7270079047563885,3.3014447593305754,0.1928151019219072
PWY-6281,0.00034991537659739613,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6282,0.003668777656409591,1.326877570685062,0.9074899344595668,0.5954661494255973,0.0889784198467054,0.0,0.00919461503413726
PWY-6284,1.4835549090844633e-12,0.6231957698571783,0.0002165731457294411,0.0625138382821146,0.17184488966878042,0.0,0.20944938616208922
PWY-6285,0.0,0.8734016253600976,0.0,0.02063483005995597,0.1407334619455983,0.0,0.0
PWY-6305,0.8277797838455109,0.9421169699346553,0.36676937204784776,0.0,0.0,2.6188851753249184e-12,0.6079937262174407
PWY-6307,0.0,0.00030163129987422665,0.0,0.0,0.0001563690213870981,0.0,0.0
PWY-6309,0.0,0.0,0.0,0.0,0.0037285355186457824,0.0,0.0
PWY-6313,0.0,4.7015553876705944e-05,0.0,0.0,0.004234616045292639,1.1969548493525218e-05,0.0
PWY-6317,1.796291857497853,0.3510031970772419,3.7701708531873387e-06,0.356660388195704,0.6076838022013801,0.0,2.1637542093707234
PWY-6318,0.0,0.13490847912793175,0.027765803561974917,0.0,0.04321532685442507,0.0,0.002018480271852351
PWY-6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6344,0.0,0.002033339127297562,0.0,0.0,0.010731099557708403,0.0,0.0
PWY-6349,0.0,0.0,0.0,0.0,0.0,0.0,0.05035277449074389
PWY-6350,3.420636891112576e-05,0.0,0.0,0.0,0.0,0.0,1.4120452711902335e-08
PWY-6351,0.0,0.0,0.0,0.0,0.0009539200396447089,0.0,0.0
PWY-6352,0.0,0.0,0.0,0.0,3.4644792176250604e-05,0.0,0.0
PWY-6353,0.10378444537945065,0.9558130759663805,0.22120822088582218,0.0,0.03365799558178779,0.0,1.3337269698741647
PWY-6383,0.0,0.0,0.0,0.0,0.0018131672886945321,0.0,0.0
PWY-6385,4.30707290683002,0.2680015084395492,0.8644620063428288,1.6540556366615284,0.3203395308152178,3.244964807373438,5.036342032347834e-06
PWY-6386,4.600406415458484,0.012455410604576254,0.6406287093035443,2.023634343397987,0.6300558856624611,3.1570418513406038,0.0007706328616419998
PWY-6387,4.542510863543368,0.11189295394368697,0.6793389677983812,1.9094352896645048,0.5764896862032183,3.318837976188436,1.9018157004749117e-05
PWY-6396,0.0,1.8366703500585707e-05,0.0,0.0019969501909570275,0.059209084484166945,0.0,6.882669350765208e-05
PWY-6415,0.0005545527549154452,1.0305412752685686e-12,0.0005953436553409442,0.0,0.0,0.0,0.0003662514875908419
PWY-6435,4.281858847706865e-11,1.3273807694451059e-05,7.660887704833984e-10,0.06189273517349877,0.0,1.4316160383594277e-11,0.004168578698059409
PWY-6467,0.0,0.003878820251794834,0.0,0.0,0.0,0.0,0.0
PWY-6470,0.12355814619515838,0.0,0.20497882002213427,0.056104015438833296,0.0,0.0,1.2859441873879032
PWY-6471,0.258337918599364,0.0014353375304886997,0.16215546668988906,0.656276060613128,1.2297901088126542,0.0,1.8742370473183203
PWY-6478,0.0,0.0,0.0680466520246272,0.0,0.0,0.0,5.769965605774372e-05
PWY-6486,0.0,0.0,0.0,0.0,0.00014651622314752776,0.0,0.0
PWY-6507,0.3762760069207212,0.3760144450779176,0.25255754332953506,0.03161479187389366,0.11323375893640705,0.0,0.12952270028885768
PWY-6519,0.00013357233954933688,1.1045417543007365,1.061644525941706,0.16285220314328405,0.0,0.0,0.14336764077481262
PWY-6527,1.4799659085487662,0.5348182788921538,0.0,0.4492108573238538,0.15422623022769535,1.4141896233154407e-12,2.4873114196686585
PWY-6531,3.7775696560621753e-10,0.5215774027799661,0.11382930661755868,0.003183662233086465,0.0,8.419960908492445e-14,0.028358728440245572
PWY-6538,0.0,0.0,0.0,0.0,0.002455999046332017,0.0,0.0
PWY-6545,1.1822569473272542,0.13979400026285774,0.43341855168752697,1.3459544002874414e-05,0.38069474820457466,0.22080789119338182,0.009464881256891376
PWY-6549,0.1292351419686544,0.15310168011035996,0.0,0.0888886253182218,0.0,0.05195992635013654,0.750762857487963
PWY-6562,0.0012118467303777983,0.025194269687704784,0.0,0.0,0.0005145134657604987,0.001316264037509622,0.0012714056515321325
PWY-6565,0.0006035135546770236,0.0,0.0,0.0,0.0034983452694476573,0.0,0.0
PWY-6572,0.0,0.0,0.16123985421008513,0.0,0.0,0.0,0.0003300647425190169
PWY-6588,0.00032889039454369473,0.27776651250833845,0.032614871830056874,0.0,0.04902811364280052,0.0,0.1714690534770405
PWY-6590,0.20094933553399402,0.0,1.244797906205148e-11,0.0,0.0,0.0,0.5188842965776111
PWY-6595,0.00864682808400792,0.051564659737269106,0.03461318409030344,0.1994913474975484,0.4093005178059059,0.0,0.04844076941838977
PWY-6596,0.0,0.0,0.0,0.0,0.000983566299661202,0.0,0.0
PWY-6598,0.0,0.0,0.0,0.0,0.0033696753438259707,0.0,0.0
PWY-6606,0.002736593593418824,0.6502137703889881,0.13730554563111913,0.011635087510967895,0.35641092531899654,0.0,0.7604455147918333
PWY-6608,0.0520777063638937,1.2142810072792105,0.4491498759806955,0.0,0.47998467471014145,0.04309503368952421,1.3242300299427088
PWY-6609,4.516308717599069,0.154001141905334,1.1132900899680724,9.726220684529342e-05,1.3011901216345705,3.233886984435145,0.5934135557779996
PWY-6612,0.0,0.31964185313966303,0.001207635752815217,0.03286756971226321,0.3988913924961725,5.995764711122226e-10,0.2809111049406319
PWY-6628,0.04464591297068452,1.0212985891736501,0.0,0.19438887368271812,0.4055284989440337,0.02692647135820682,0.020110954894433604
PWY-6629,0.014676509907042995,1.1502260446534163,0.0,0.03179694399277169,0.0,0.007821959458553978,0.005424365946836036
PWY-6630,0.017873800744694874,0.7286757252819265,0.0,0.052028581256944685,0.10338693864175061,3.343254871017316e-14,0.0016886087450964451
PWY-6641,0.0,0.0007650393284154007,0.0,0.0,0.0,0.0,0.0
PWY-6660,0.0,0.0,0.0,0.0,0.006285517191734809,0.0,0.0
PWY-6662,0.0,0.0,0.0,0.0,0.006380639974845073,0.0,0.0
PWY-6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6690,0.0,0.262993333204513,0.0,0.0,0.0,0.0,0.0
PWY-6700,4.1138934841278845,1.0541685755485297e-08,1.1677090892703925,1.0457190009672651e-11,0.5943191530581782,2.961765262369977,2.2922644242688706e-08
PWY-6703,1.4540794403072297,0.23433400798991913,1.9703051744953883,2.641844481056167e-07,0.3664103641837868,1.693469166966608,5.246382727966199e-10
PWY-6708,0.0,0.1628494923235251,0.0,0.0,1.4179610735483698e-10,0.0,0.0
PWY-6728,0.0,0.00011427948355141418,5.210948201788977e-12,0.0,0.0,0.0,0.0
PWY-6731,7.344535311318964e-06,0.29697126441347904,0.05269542501204729,0.4412140528232463,0.0,0.0,0.11407592160188246
PWY-6737,4.200830995058271,0.4028312021371304,1.7017993720863998,2.1824411134805723,0.0,0.0,1.7636770623584759
PWY-6748,0.0,0.0002890974604262826,0.0,0.0,0.0028679533797518987,0.0,0.0
PWY-6749,0.00035317570057658015,0.05588126128422982,0.11178662420447041,6.52339974638312e-10,0.0,0.0,0.0007228651492364154
PWY-6760,0.0,7.900175275573916e-05,0.0,0.0,1.5933163048718935e-06,0.0,0.0
PWY-6763,0.0,0.001145933261796161,0.0,0.0,0.0,0.0,0.0
PWY-6785,0.0002698844496167834,0.00084172628760151,0.0017868670605405265,0.0,0.003533971356560328,4.5463227179612756e-05,0.0024150877860932467
PWY-6797,0.0,0.0,0.0,0.0012451868068193085,0.005866233653188505,0.0,0.0
PWY-6803,0.002638178910904903,0.6234737324043621,0.0012814845004440873,0.0,0.0021549370996111388,0.0013202985382447182,0.0
PWY-6823,0.0,0.13430019708908075,0.0,0.0008544139206033994,0.0,0.0,0.0018754935179240847
PWY-6834,0.0,5.313555979824304e-05,4.801191075589539e-05,0.0,0.0,0.0,7.559040865130954e-05
PWY-6837,0.0,0.15820257654470155,0.0,0.0,1.7780613370718104e-05,0.0,0.0
PWY-6857,0.0,0.0,0.0,0.0,0.00040326273226681185,0.0,0.0
PWY-6859,4.262038875567781e-05,0.18544095003999717,0.7517931743996863,0.0013798824445346788,0.35963692782250684,0.0,0.07474064323998234
PWY-6863,0.0,0.0,0.0,0.0,0.002635306072158953,0.0,0.0
PWY-6876,0.005955180319194007,0.003983161038190791,0.010238151781718765,0.0,0.028250771788175772,0.0,0.017129098847714106
PWY-6883,0.0,0.0,0.0,0.0,0.009478424869219853,0.0,0.0
PWY-6891,0.11153104981632762,0.7298706014389822,0.0,8.972601249620789e-05,1.1491324588012948e-08,0.025794388982788772,0.41037281136090437
PWY-6892,0.13732191442488698,0.7268189534774703,1.6355491869267607,5.530726262104674e-15,0.0,0.18732619026394887,2.47567064081605
PWY-6895,0.5694690951581897,0.8429867838922439,4.526704346774314e-08,0.0,0.0,0.17168239173647876,0.4767447597829436
PWY-6897,1.4735075226866292,0.27800272302062023,0.9649707429616424,0.2711950626732811,0.30981214897828935,2.2342083803817414,0.615478931538228
PWY-6901,0.2520159425032494,0.9290970814154781,0.8793895768657347,0.6078261869404036,0.0,0.0,0.9099821957904505
PWY-6906,0.0014563283347865813,0.0,0.0003134179113972403,0.0,0.000152537940440085,0.0,4.4839944418907404e-14
PWY-6936,0.8148716865580921,0.9365338865075383,1.6581517560488064,1.036907163757493,1.0556009448939194,0.407979823097642,1.807983064915486
PWY-6948,0.0,0.0,6.461018108815017e-06,0.0,0.00014362652819340288,0.0,0.0
PWY-6953,0.0,0.0008326411882823871,0.056491911835027234,0.00028384245833416047,0.0,0.0,0.0005867349484782366
PWY-6957,0.0,7.208659759322739e-05,0.0,0.0,0.0,0.0,0.0
PWY-6969,0.3663039864368885,0.7240861151373066,2.177905372480776e-13,0.0,0.0,0.0,0.0015873037287091054
PWY-6981,0.0,0.0,0.0,0.0,0.0014725639321933907,0.0,0.0
PWY-6992,0.0,0.0,0.0,0.0,0.02003441364770305,0.014147881713185413,0.0
PWY-7003,8.996329214711761e-16,0.16823372204445902,0.0013455213316976634,0.0,0.004140924707995855,0.0,0.3244235962746227
PWY-7007,0.0,0.0013695440984823858,0.0,0.0,0.019732793623039355,7.222211495193239e-05,0.0
PWY-7013,2.0916206082007912e-13,0.5832445713486722,0.011322561762563415,0.0021036137720709695,0.08788543281070388,0.0,0.41452056271739224
PWY-7031,5.777684486408544e-09,0.00010955809224183399,0.005783784544062951,0.00020584684901813602,0.0,0.0,0.0025860207711748836
PWY-7039,0.0,0.025530359468451537,0.0,0.0,0.00042375151146350766,0.0,0.0
PWY-7046,1.7087401770110784e-07,0.15257734045360333,0.0006594644031434665,0.040974895714005165,0.0,5.474791331179101e-14,0.05320321711676984
PWY-7090,0.0,9.21309436371266e-05,3.1964275828362565e-12,1.556598137821666e-06,0.001183059787633741,0.0,3.129213508631825e-05
PWY-7094,0.0,0.2260997164156255,0.0,0.0,0.0,0.0,0.0
PWY-7111,4.034810654415319,1.21509273099465,0.9819968950014379,2.9896975586569283,0.0007615339140663845,3.446088483638339,0.764533493981463
PWY-7112,0.0,0.0,0.0,0.0,4.122469940562445e-05,0.0,0.0
PWY-7115,0.01943071094967601,0.3523804857254381,0.0,0.6611698973534985,0.006734804987584198,0.0006902560431832571,0.33467197870150817
PWY-7117,3.628841967522668e-08,1.0597614314378003,0.0004069644386927528,1.5782647016066476,0.20340530629922746,0.0010565999150162668,0.23184324996807562
PWY-7118,0.0,0.002943934272687436,0.0,0.0,0.0025208895107809905,0.0,0.0
PWY-7124,0.0,0.00032688242966884246,7.905737000614424e-08,0.0,0.00010938161784614985,9.165143324996533e-05,0.0
PWY-7159,0.0,2.2627279126846462e-05,7.621119114415862e-07,6.720237994563274e-07,0.0008972107786139497,0.0,0.0
PWY-7165,0.0,0.045898088771955434,0.0,0.0,0.0,0.0,0.0
PWY-7184,0.9207210294684692,0.41806272444365533,1.2636888063686047,0.2859150426605436,1.4789632447019188,0.15468050654918486,0.0
PWY-7187,1.5581892151366654,0.3912796900336286,0.8841251960829585,0.7632211224754657,0.900448605775304,0.0,1.4423957871254737e-05
PWY-7196,0.10050529894427121,0.025289361525176253,0.2699267390095157,0.11612453126106025,4.3956026039461925e-13,0.0,1.1977710311898035
PWY-7197,0.7174710200215737,0.2446380354596262,0.7121657880210236,0.14657812912214635,1.336693071081142,0.10130946665268857,0.0
PWY-7198,0.23894787969269718,0.16839640033973535,0.20529651853986325,1.0686037627263885,0.3348945439663281,0.04738678004552069,0.12173664947063603
PWY-7199,2.743444613824058,0.09181521494358548,1.5811769300684901,0.0,0.8952516886465549,1.92603229335975,0.0
PWY-7200,9.180215912619646e-14,0.0004985338313548485,0.003542704843720898,0.010706635284461108,0.386247040651179,0.0,0.0
PWY-7204,0.0,0.3590000093046877,0.0004162588651216273,0.0,0.0,0.0,0.0
PWY-7208,1.0674657883789491,0.31203435393920004,1.213331986667628,0.17242610952180165,1.5448875206397905,0.5665001734802387,4.731467722117885e-12
PWY-7209,0.0,0.03989490998919364,0.0,0.22438522280807863,0.0,0.0,0.08349011371401625
PWY-7210,0.004578945942077291,0.23710152819847732,0.2169380493058153,0.039016565795909806,0.3609389765448674,0.0,0.08449207376556721
PWY-7211,0.13829908401655688,0.29842145269452774,0.49233723774996996,0.14830624883001547,0.1520427085294952,0.0,1.0453620211383052
PWY-7218,0.0010611328464323994,0.0,6.227442741281117e-12,0.0,0.0,0.0,0.00030727441474003974
PWY-7219,5.180205725859858,0.17602850035882306,0.4720220738213713,1.2692069704452913,0.8385157183943138,3.6121490858698575,5.527724971595002e-07
PWY-722,0.0,0.00034441999817387797,0.0,0.0,0.0008986704813454065,0.0,0.0
PWY-7220,1.5258412313224576,0.7801406786122979,2.090547981750058,1.7552402386308967,1.9350409107284845,0.1642952781152842,0.00042327804736122244
PWY-7221,4.396201675043196,4.896998659685335e-05,0.8442900422230815,2.2409495390654666,0.79621908594343,3.9669498262760166,0.002096535409869819
PWY-7222,1.5315014237705324,0.7809640097740073,2.0963177438015173,1.7527510449091652,1.9362168351900095,0.13693010109419776,0.0008782108487674868
PWY-7224,0.0,8.069773667569932e-06,0.0,4.360221111652407e-05,0.0,0.0,0.0
PWY-7228,0.9195033273786122,0.4637260473617121,2.533419647118163,0.30425439859894093,1.6968516004224168,0.8561924002330122,3.8285234249152615e-13
PWY-7229,2.671591780120609,0.6239281595179378,1.8447904641922173,0.9602737930516657,1.1244664699977596,1.0216963702716488,0.5975151870700031
PWY-7234,0.5330164107101979,0.37658930502964566,0.46777483394316,1.0189386028669927,1.0331090498685755,0.0,0.00016370666242628752
PWY-7235,0.0,0.0007565921184052753,0.0,0.0,0.007827086396345776,0.0,0.0
PWY-7237,0.01797647915423415,0.08138165977655212,0.18635875458896015,0.0,0.0,2.564108055239284,4.2626519485315475
PWY-7238,0.0,0.0,0.0,0.0,0.00012149666983018447,0.0,0.0
PWY-724,2.487940344252355,0.41527629483937667,1.414279817313319,1.9738688505840774,0.3077921004686425,0.4881353726553005,0.8356979991908247
PWY-7242,0.4809921134480969,0.3269244046950577,0.3487826840544654,0.02640224604871165,0.09293402279337254,1.4788531530745578e-13,0.10207831788841816
PWY-7245,0.0,0.02135386663286407,0.0,0.0,1.5130256827837539e-05,0.0,0.0
PWY-7254,0.0016230284767938417,0.7525080816029989,0.0,0.0014849426374524304,0.0,0.0010200932401494757,0.0
PWY-7255,0.0,0.0,0.0,0.0,6.852181616332807e-05,0.0,0.0
PWY-7268,0.0,0.03988875869366322,0.0,0.0,0.010363499582344107,0.0,0.0
PWY-7269,0.0,0.21121844451019042,0.0,0.0,0.0023157890292438347,0.0,0.0
PWY-7279,0.0,0.027704311877894603,0.0,0.0,0.12394248045492938,0.0,0.0
PWY-7282,0.46317605970510684,0.7303134757487182,1.944705855686583,0.16769449933564157,0.2640621917864538,7.42825735446827e-07,2.0526020468628237e-07
PWY-7283,0.0,0.0,0.0,0.0,8.774577572906801e-05,0.0,0.0
PWY-7286,0.0,0.0,0.0,0.0,0.0,0.0,0.05773938189844927
PWY-7288,0.0,0.05259790180564364,0.04645570823317543,0.0,0.06601784717456,0.0,0.026118103240355177
PWY-7290,0.0,0.001444948669534175,0.0,0.0,0.0,0.0,0.0
PWY-7294,0.0,0.017427435208254127,0.0,0.0,0.0,0.0,0.0
PWY-7312,1.159361422697614e-13,0.0,0.28824245521899433,0.0,0.0,0.0,0.000436324626871363
PWY-7315,0.03328472661586618,0.35787648505335773,0.13971229800510823,0.0,0.0,0.021376203566560056,0.22193118199374995
PWY-7316,0.0,0.014000007081808727,0.1776307142165662,0.0,0.0,0.0,0.0005926089240977822
PWY-7317,0.0,0.0,0.0008794170279583214,0.0,0.0,0.0,0.0
PWY-7323,0.21886745906813085,0.3652419592801455,1.052948054851044,0.0,0.0,0.0,0.4824573108795087
PWY-7328,0.018520994546772255,0.3828909848062513,0.026270712878912535,0.8200155646811483,0.0,0.0,1.9336039589459484e-05
PWY-7332,8.089755053765903e-05,0.0,0.5347153729171342,0.0,0.0,0.0,0.031361715578598306
PWY-7337,0.0,0.0,0.0,2.1087425754239714e-05,0.00013679904230150667,0.0,0.0
PWY-7338,0.0,0.0,0.0,2.1087425754239714e-05,0.00013679904230150667,0.0,0.0
PWY-7345,0.0,0.11204120209952594,0.0,0.0,0.02829774078361275,0.0,0.0
PWY-7347,0.0,0.0,0.0,0.0,6.278182113519175e-05,0.0,0.0
PWY-7357,1.710177913352594,0.183224698854321,0.3976401558726636,0.976393129060137,0.5279213483733065,1.8150305365605583,1.7192641320205804
PWY-7371,0.0358903346790967,0.0,0.034263184018853796,0.0,0.0,0.02364886826410353,0.0
PWY-7373,0.0,4.7193843659783154e-05,0.0,4.823046321909637e-05,0.0005364401162619854,1.6414673874761286e-05,0.0
PWY-7374,0.001051968031323239,0.0,0.0002591601858122122,0.0,0.0,0.0,0.0
PWY-7376,0.0,0.0,0.0,0.0,7.1394299714292214e-06,0.0,0.0
PWY-7377,0.0,0.0,0.0,0.0,0.00130914041635651,0.0,0.0
PWY-7383,0.8645337090967355,0.0,0.0,0.0,0.0,0.0,0.007754004661751515
PWY-7384,0.0,0.002504294617313733,0.0,0.0,0.009586192914154197,0.0,0.0010438076931524206
PWY-7385,0.00043840148452728927,0.1806316961461452,0.0009328546098574186,8.366941544660749e-14,0.0,1.2027078681901137e-13,0.008778949429329285
PWY-7388,1.8362218468371633e-06,1.461007793866599,0.8273692533824387,0.5906189682024376,0.09769142405867359,0.0,0.011996207227917282
PWY-7389,0.0,0.0022191353116862234,0.0,0.0,0.010437301646657345,0.0,0.002456717213359682
PWY-7391,0.0,4.13475942935046e-06,0.0,0.00011905231793801767,0.12189094267134601,0.0,0.0
PWY-7392,9.799616678496042e-14,1.810038055126616e-06,0.03964092024374977,0.6189004867889845,0.0,0.0,0.14292773196314867
PWY-7397,4.067607855828165e-07,0.0,0.0,4.37076198136402e-05,0.0,0.0,0.0
